common_region,year,ccus_project_count,annual_ccus_capacity_tpa,annual_ccus_capacity_mtpa,cumulative_ccus_capacity_tpa,cumulative_ccus_capacity_mtpa,operating_project_count,planned_project_count,under_construction_project_count
Hungary,2028,0,0.0,0.0,500000.0,0.5,0,0,0
Hungary,2029,0,0.0,0.0,500000.0,0.5,0,0,0
Hungary,2030,0,0.0,0.0,500000.0,0.5,0,0,0
Hungary,2031,0,0.0,0.0,500000.0,0.5,0,0,0
Hungary,2032,1,315000.0,0.315,815000.0,0.815,0,1,0
Hungary,2033,0,0.0,0.0,815000.0,0.815,0,0,0
Hungary,2034,0,0.0,0.0,815000.0,0.815,0,0,0
Hungary,2035,0,0.0,0.0,815000.0,0.815,0,0,0
Iceland,2010,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2011,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2012,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2013,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2014,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2015,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2016,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2017,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2018,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2019,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2020,0,0.0,0.0,0.0,0.0,0,0,0
Iceland,2021,1,4000.0,0.004,4000.0,0.004,1,0,0
Iceland,2022,0,0.0,0.0,4000.0,0.004,0,0,0
Iceland,2023,1,100000.0,0.1,104000.0,0.104,0,1,0
Iceland,2024,2,1006000.0,1.006,1110000.0,1.11,1,1,0
Iceland,2025,0,0.0,0.0,1110000.0,1.11,0,0,0
Iceland,2026,1,30000.0,0.03,1140000.0,1.14,0,0,1
Iceland,2027,1,2000.0,0.002,1142000.0,1.142,0,1,0
Iceland,2028,1,50000.0,0.05,1192000.0,1.192,0,1,0
Iceland,2029,0,0.0,0.0,1192000.0,1.192,0,0,0
Iceland,2030,0,0.0,0.0,1192000.0,1.192,0,0,0
Iceland,2031,0,0.0,0.0,1192000.0,1.192,0,0,0
Iceland,2032,0,0.0,0.0,1192000.0,1.192,0,0,0
Iceland,2033,0,0.0,0.0,1192000.0,1.192,0,0,0
Iceland,2034,0,0.0,0.0,1192000.0,1.192,0,0,0
Iceland,2035,0,0.0,0.0,1192000.0,1.192,0,0,0
India,2010,0,0.0,0.0,0.0,0.0,0,0,0
India,2011,0,0.0,0.0,0.0,0.0,0,0,0
India,2012,0,0.0,0.0,0.0,0.0,0,0,0
India,2013,0,0.0,0.0,0.0,0.0,0,0,0
India,2014,0,0.0,0.0,0.0,0.0,0,0,0
India,2015,0,0.0,0.0,0.0,0.0,0,0,0
India,2016,0,0.0,0.0,0.0,0.0,0,0,0
India,2017,0,0.0,0.0,0.0,0.0,0,0,0
India,2018,0,0.0,0.0,0.0,0.0,0,0,0
India,2019,0,0.0,0.0,0.0,0.0,0,0,0
India,2020,0,0.0,0.0,0.0,0.0,0,0,0
India,2021,0,0.0,0.0,0.0,0.0,0,0,0
India,2022,1,0.0,0.0,0.0,0.0,0,1,0
India,2023,0,0.0,0.0,0.0,0.0,0,0,0
India,2024,0,0.0,0.0,0.0,0.0,0,0,0
India,2025,0,0.0,0.0,0.0,0.0,0,0,0
India,2026,0,0.0,0.0,0.0,0.0,0,0,0
India,2027,0,0.0,0.0,0.0,0.0,0,0,0
India,2028,0,0.0,0.0,0.0,0.0,0,0,0
India,2029,0,0.0,0.0,0.0,0.0,0,0,0
India,2030,2,800000.0,0.8,800000.0,0.8,0,2,0
India,2031,0,0.0,0.0,800000.0,0.8,0,0,0
India,2032,0,0.0,0.0,800000.0,0.8,0,0,0
India,2033,0,0.0,0.0,800000.0,0.8,0,0,0
India,2034,0,0.0,0.0,800000.0,0.8,0,0,0
India,2035,0,0.0,0.0,800000.0,0.8,0,0,0
Indonesia,2010,1,0.0,0.0,0.0,0.0,0,1,0
Indonesia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2015,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2016,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2017,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2018,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2019,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2020,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2021,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2022,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2023,4,0.0,0.0,0.0,0.0,0,4,0
Indonesia,2024,1,0.0,0.0,0.0,0.0,0,1,0
Indonesia,2025,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2026,0,0.0,0.0,0.0,0.0,0,0,0
Indonesia,2027,1,2410000.0,2.41,2410000.0,2.41,0,1,0
Indonesia,2028,4,4730000.0,4.73,7140000.0,7.14,0,3,1
Indonesia,2029,1,0.0,0.0,7140000.0,7.14,0,1,0
Indonesia,2030,6,1300000.0,1.3,8440000.0,8.44,0,6,0
Indonesia,2031,1,0.0,0.0,8440000.0,8.44,0,1,0
Indonesia,2032,1,0.0,0.0,8440000.0,8.44,0,1,0
Indonesia,2033,0,0.0,0.0,8440000.0,8.44,0,0,0
Indonesia,2034,0,0.0,0.0,8440000.0,8.44,0,0,0
Indonesia,2035,0,0.0,0.0,8440000.0,8.44,0,0,0
Ireland,2010,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2011,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2012,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2013,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2014,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2015,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2016,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2017,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2018,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2019,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2020,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2021,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2022,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2023,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2024,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2025,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2026,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2027,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2028,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2029,0,0.0,0.0,0.0,0.0,0,0,0
Ireland,2030,3,2500000.0,2.5,2500000.0,2.5,0,3,0
Ireland,2031,0,0.0,0.0,2500000.0,2.5,0,0,0
Ireland,2032,0,0.0,0.0,2500000.0,2.5,0,0,0
Ireland,2033,0,0.0,0.0,2500000.0,2.5,0,0,0
Ireland,2034,0,0.0,0.0,2500000.0,2.5,0,0,0
Ireland,2035,0,0.0,0.0,2500000.0,2.5,0,0,0
Island,2010,0,0.0,0.0,0.0,0.0,0,0,0
Island,2011,0,0.0,0.0,0.0,0.0,0,0,0
Island,2012,0,0.0,0.0,0.0,0.0,0,0,0
Island,2013,0,0.0,0.0,0.0,0.0,0,0,0
Island,2014,0,0.0,0.0,0.0,0.0,0,0,0
Island,2015,0,0.0,0.0,0.0,0.0,0,0,0
Island,2016,0,0.0,0.0,0.0,0.0,0,0,0
Island,2017,0,0.0,0.0,0.0,0.0,0,0,0
Island,2018,0,0.0,0.0,0.0,0.0,0,0,0
Island,2019,0,0.0,0.0,0.0,0.0,0,0,0
Island,2020,0,0.0,0.0,0.0,0.0,0,0,0
Island,2021,0,0.0,0.0,0.0,0.0,0,0,0
Island,2022,0,0.0,0.0,0.0,0.0,0,0,0
Island,2023,0,0.0,0.0,0.0,0.0,0,0,0
Island,2024,0,0.0,0.0,0.0,0.0,0,0,0
Island,2025,0,0.0,0.0,0.0,0.0,0,0,0
Island,2026,0,0.0,0.0,0.0,0.0,0,0,0
Island,2027,0,0.0,0.0,0.0,0.0,0,0,0
Island,2028,0,0.0,0.0,0.0,0.0,0,0,0
Island,2029,1,700000.0,0.7,700000.0,0.7,0,1,0
Island,2030,1,700000.0,0.7,1400000.0,1.4,0,1,0
Island,2031,0,0.0,0.0,1400000.0,1.4,0,0,0
Island,2032,1,1600000.0,1.6,3000000.0,3.0,0,1,0
Island,2033,0,0.0,0.0,3000000.0,3.0,0,0,0
Island,2034,0,0.0,0.0,3000000.0,3.0,0,0,0
Island,2035,0,0.0,0.0,3000000.0,3.0,0,0,0
Italy-Greece,2010,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2011,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2012,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2013,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2014,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2015,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2016,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2017,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2018,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2019,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2020,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2021,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2022,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2023,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2024,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2025,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2026,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2027,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2028,0,0.0,0.0,0.0,0.0,0,0,0
Italy-Greece,2029,1,200000.0,0.2,200000.0,0.2,0,1,0
Italy-Greece,2030,0,0.0,0.0,200000.0,0.2,0,0,0
Italy-Greece,2031,0,0.0,0.0,200000.0,0.2,0,0,0
Italy-Greece,2032,0,0.0,0.0,200000.0,0.2,0,0,0
Italy-Greece,2033,0,0.0,0.0,200000.0,0.2,0,0,0
Italy-Greece,2034,0,0.0,0.0,200000.0,0.2,0,0,0
Italy-Greece,2035,0,0.0,0.0,200000.0,0.2,0,0,0
Japan,2010,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2011,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2012,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2013,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2014,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2015,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2016,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2017,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2018,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2019,0,0.0,0.0,0.0,0.0,0,0,0
Japan,2020,1,180000.0,0.18,180000.0,0.18,1,0,0
Japan,2021,0,0.0,0.0,180000.0,0.18,0,0,0
Japan,2022,0,0.0,0.0,180000.0,0.18,0,0,0
Japan,2023,3,2000000.0,2.0,2180000.0,2.18,0,3,0
Japan,2024,0,0.0,0.0,2180000.0,2.18,0,0,0
Japan,2025,0,0.0,0.0,2180000.0,2.18,0,0,0
Japan,2026,0,0.0,0.0,2180000.0,2.18,0,0,0
Japan,2027,1,0.0,0.0,2180000.0,2.18,0,1,0
Japan,2028,0,0.0,0.0,2180000.0,2.18,0,0,0
Japan,2029,0,0.0,0.0,2180000.0,2.18,0,0,0
Japan,2030,16,7700000.0,7.7,9880000.0,9.88,0,16,0
Japan,2031,0,0.0,0.0,9880000.0,9.88,0,0,0
Japan,2032,0,0.0,0.0,9880000.0,9.88,0,0,0
Japan,2033,0,0.0,0.0,9880000.0,9.88,0,0,0
Japan,2034,0,0.0,0.0,9880000.0,9.88,0,0,0
Japan,2035,0,0.0,0.0,9880000.0,9.88,0,0,0
Japan and Other Asia Pacific,2010,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2011,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2012,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2013,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2014,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2015,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2016,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2017,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2018,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2019,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2020,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2021,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2022,1,0.0,0.0,0.0,0.0,0,1,0
Japan and Other Asia Pacific,2023,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2024,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2025,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2026,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2027,0,0.0,0.0,0.0,0.0,0,0,0
Japan and Other Asia Pacific,2028,1,2000000.0,2.0,2000000.0,2.0,0,1,0
Japan and Other Asia Pacific,2029,0,0.0,0.0,2000000.0,2.0,0,0,0
Japan and Other Asia Pacific,2030,2,13000000.0,13.0,15000000.0,15.0,0,2,0
Japan and Other Asia Pacific,2031,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan and Other Asia Pacific,2032,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan and Other Asia Pacific,2033,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan and Other Asia Pacific,2034,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan and Other Asia Pacific,2035,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan-Australia,2010,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2015,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2016,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2017,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2018,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2019,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2020,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2021,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2022,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2023,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2024,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2025,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2026,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2027,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2028,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2029,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Australia,2030,2,3300000.0,3.3,3300000.0,3.3,0,2,0
Japan-Australia,2031,0,0.0,0.0,3300000.0,3.3,0,0,0
Japan-Australia,2032,0,0.0,0.0,3300000.0,3.3,0,0,0
Japan-Australia,2033,0,0.0,0.0,3300000.0,3.3,0,0,0
Japan-Australia,2034,0,0.0,0.0,3300000.0,3.3,0,0,0
Japan-Australia,2035,0,0.0,0.0,3300000.0,3.3,0,0,0
Japan-Indonesia,2010,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2015,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2016,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2017,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2018,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2019,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2020,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2021,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2022,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2023,1,0.0,0.0,0.0,0.0,0,1,0
Japan-Indonesia,2024,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2025,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2026,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2027,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2028,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2029,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2030,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2031,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2032,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2033,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2034,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Indonesia,2035,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2010,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2015,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2016,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2017,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2018,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2019,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2020,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2021,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2022,1,0.0,0.0,0.0,0.0,0,1,0
Japan-Malaysia,2023,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2024,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2025,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2026,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2027,0,0.0,0.0,0.0,0.0,0,0,0
Japan-Malaysia,2028,1,2000000.0,2.0,2000000.0,2.0,0,1,0
Japan-Malaysia,2029,0,0.0,0.0,2000000.0,2.0,0,0,0
Japan-Malaysia,2030,2,13000000.0,13.0,15000000.0,15.0,0,2,0
Japan-Malaysia,2031,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan-Malaysia,2032,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan-Malaysia,2033,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan-Malaysia,2034,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan-Malaysia,2035,0,0.0,0.0,15000000.0,15.0,0,0,0
Japan-United States,2010,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2011,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2012,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2013,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2014,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2015,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2016,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2017,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2018,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2019,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2020,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2021,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2022,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2023,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2024,1,0.0,0.0,0.0,0.0,0,1,0
Japan-United States,2025,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2026,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2027,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2028,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2029,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2030,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2031,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2032,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2033,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2034,0,0.0,0.0,0.0,0.0,0,0,0
Japan-United States,2035,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2010,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2011,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2012,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2013,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2014,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2015,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2016,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2017,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2018,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2019,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2020,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2021,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2022,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2023,0,0.0,0.0,0.0,0.0,0,0,0
Kenya,2024,3,50000.0,0.05,50000.0,0.05,0,3,0
Kenya,2025,0,0.0,0.0,50000.0,0.05,0,0,0
Kenya,2026,1,1000.0,0.001,51000.0,0.051,0,1,0
Kenya,2027,2,7000.0,0.007,58000.0,0.058,0,1,1
Kenya,2028,2,1023000.0,1.023,1081000.0,1.081,0,2,0
Kenya,2029,1,70000.0,0.07,1151000.0,1.151,0,1,0
Kenya,2030,0,0.0,0.0,1151000.0,1.151,0,0,0
Kenya,2031,0,0.0,0.0,1151000.0,1.151,0,0,0
Kenya,2032,0,0.0,0.0,1151000.0,1.151,0,0,0
Kenya,2033,0,0.0,0.0,1151000.0,1.151,0,0,0
Kenya,2034,0,0.0,0.0,1151000.0,1.151,0,0,0
Kenya,2035,0,0.0,0.0,1151000.0,1.151,0,0,0
Latvia,2010,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2011,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2012,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2013,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2014,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2015,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2016,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2017,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2018,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2019,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2020,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2021,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2022,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2023,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2024,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2025,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2026,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2027,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2028,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2029,0,0.0,0.0,0.0,0.0,0,0,0
Latvia,2030,1,800000.0,0.8,800000.0,0.8,0,1,0
Latvia,2031,0,0.0,0.0,800000.0,0.8,0,0,0
Latvia,2032,0,0.0,0.0,800000.0,0.8,0,0,0
Latvia,2033,0,0.0,0.0,800000.0,0.8,0,0,0
Latvia,2034,0,0.0,0.0,800000.0,0.8,0,0,0
Latvia,2035,0,0.0,0.0,800000.0,0.8,0,0,0
Latvia-Lithuania,2010,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2011,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2012,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2013,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2014,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2015,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2016,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2017,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2018,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2019,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2020,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2021,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2022,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2023,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2024,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2025,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2026,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2027,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2028,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2029,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2030,0,0.0,0.0,0.0,0.0,0,0,0
Latvia-Lithuania,2031,1,4000000.0,4.0,4000000.0,4.0,0,1,0
Latvia-Lithuania,2032,0,0.0,0.0,4000000.0,4.0,0,0,0
Latvia-Lithuania,2033,0,0.0,0.0,4000000.0,4.0,0,0,0
Latvia-Lithuania,2034,0,0.0,0.0,4000000.0,4.0,0,0,0
Latvia-Lithuania,2035,0,0.0,0.0,4000000.0,4.0,0,0,0
Lithuania,2010,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2011,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2012,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2013,0,0.0,0.0,0.0,0.0,0,0,0
Lithuania,2014,0,0.0,0.0,0.0,0.0,0,0,0
